ERP_M_36,Estimated resident population - Males - year ended 30 June,Males - 75-79 years (%),,,,,,3.2,3.3,3.5,3.8,3.9,4,
ERP_M_37,Estimated resident population - Males - year ended 30 June,Males - 80-84 years (%),,,,,,2.1,2.2,2.3,2.3,2.4,2.4,
ERP_M_38,Estimated resident population - Males - year ended 30 June,Males - 85 and over (%),,,,,,2,2,2,2.1,2.1,2.1,
ERP_F_2,Estimated resident population - Females - year ended 30 June,Females - 0-4 years (no.),,,,,,48337,47999,47640,47563,47583,47323,
ERP_F_3,Estimated resident population - Females - year ended 30 June,Females - 5-9 years (no.),,,,,,51553,51695,51643,51306,51171,50983,
ERP_F_4,Estimated resident population - Females - year ended 30 June,Females - 10-14 years (no.),,,,,,51021,52052,52676,53059,53338,53570,
ERP_F_5,Estimated resident population - Females - year ended 30 June,Females - 15-19 years (no.),,,,,,49924,49548,48961,50396,52574,54312,
ERP_F_6,Estimated resident population - Females - year ended 30 June,Females - 20-24 years (no.),,,,,,56474,55724,54144,53860,54841,55408,
ERP_F_7,Estimated resident population - Females - year ended 30 June,Females - 25-29 years (no.),,,,,,58818,59467,59198,59641,61781,62782,
ERP_F_8,Estimated resident population - Females - year ended 30 June,Females - 30-34 years (no.),,,,,,59935,60773,60763,61440,63392,65037,
ERP_F_9,Estimated resident population - Females - year ended 30 June,Females - 35-39 years (no.),,,,,,57811,59719,60879,62109,63555,64500,
ERP_F_10,Estimated resident population - Females - year ended 30 June,Females - 40-44 years (no.),,,,,,52756,53662,54941,56277,58543,60785,
ERP_F_11,Estimated resident population - Females - year ended 30 June,Females - 45-49 years (no.),,,,,,57957,57177,55755,54644,54261,54450,
ERP_F_12,Estimated resident population - Females - year ended 30 June,Females - 50-54 years (no.),,,,,,56661,57234,58117,59176,59392,58938,
ERP_F_13,Estimated resident population - Females - year ended 30 June,Females - 55-59 years (no.),,,,,,59055,59386,58641,57930,57309,57184,
ERP_F_14,Estimated resident population - Females - year ended 30 June,Females - 60-64 years (no.),,,,,,55304,57242,58267,58958,59711,59706,
ERP_F_15,Estimated resident population - Females - year ended 30 June,Females - 65-69 years (no.),,,,,,50836,51934,52617,53579,54215,55315,
ERP_F_16,Estimated resident population - Females - year ended 30 June,Females - 70-74 years (no.),,,,,,44726,46867,48758,48687,49232,49831,
ERP_F_17,Estimated resident population - Females - year ended 30 June,Females - 75-79 years (no.),,,,,,31383,32996,34867,37922,40259,42375,
ERP_F_18,Estimated resident population - Females - year ended 30 June,Females - 80-84 years (no.),,,,,,23218,24122,24891,25544,26339,27256,
ERP_F_19,Estimated resident population - Females - year ended 30 June,Females - 85 and over (no.),,,,,,28132,28293,28776,28992,29369,30014,
